agg_level_pseo,state_name,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_y1_ipeds_count,status_y5_ipeds_count,status_y10_ipeds_count,grad_cohort_label
34,Missouri,S,29,5,2,11,2007,3,N,0,A,0,41410.0,58040.0,72294.0,757.0,59767.0,82485.0,100561.0,871.0,75834.0,108252.0,145746.0,,1038.0,1038.0,1038.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Missouri,S,29,5,2,13,2007,3,N,0,A,0,28081.0,38672.0,48127.0,4807.0,39857.0,48290.0,56426.0,5090.0,45182.0,55539.0,67252.0,,6341.0,6341.0,6341.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Missouri,S,29,5,2,51,2007,3,N,0,A,0,50310.0,61261.0,73929.0,3035.0,53025.0,66623.0,83083.0,3302.0,60076.0,80389.0,106481.0,,3719.0,3719.0,3719.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Missouri,S,29,5,2,1,2010,3,N,0,A,0,29401.0,40054.0,53460.0,885.0,41467.0,57439.0,77331.0,1055.0,51266.0,74260.0,107283.0,,1395.0,1395.0,1395.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Missouri,S,29,5,2,11,2010,3,N,0,A,0,42161.0,57191.0,71834.0,941.0,61167.0,84271.0,106193.0,,79284.0,112684.0,149977.0,,1179.0,1179.0,1179.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Missouri,S,29,5,2,13,2010,3,N,0,A,0,25470.0,34602.0,44814.0,4769.0,40888.0,48981.0,57387.0,,46356.0,55387.0,66152.0,,6559.0,6559.0,6559.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Missouri,S,29,5,2,51,2010,3,N,0,A,0,44945.0,56307.0,69384.0,3839.0,53160.0,69127.0,86877.0,,61074.0,81800.0,109338.0,,4684.0,4684.0,4684.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Missouri,S,29,5,2,1,2013,3,N,0,A,0,30656.0,42249.0,55165.0,,43466.0,58587.0,77729.0,,,,,,1788.0,1788.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Missouri,S,29,5,2,11,2013,3,N,0,A,0,46417.0,65918.0,79037.0,,68469.0,92508.0,114629.0,,,,,,1447.0,1447.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Missouri,S,29,5,2,13,2013,3,N,0,A,0,26661.0,36902.0,45408.0,,42153.0,49663.0,56882.0,,,,,,6438.0,6438.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Missouri,S,29,5,2,51,2013,3,N,0,A,0,41286.0,56306.0,70381.0,5279.0,53710.0,69596.0,86277.0,5989.0,,,,,6682.0,6682.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Missouri,S,29,5,2,1,2016,3,N,0,A,0,29895.0,41564.0,54398.0,1470.0,43333.0,57195.0,78382.0,1622.0,,,,,2135.0,2135.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Missouri,S,29,5,2,11,2016,3,N,0,A,0,47764.0,65450.0,78140.0,1767.0,70455.0,94554.0,121865.0,1911.0,,,,,2079.0,2079.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Missouri,S,29,5,2,13,2016,3,N,0,A,0,29303.0,38706.0,47021.0,4464.0,41162.0,48308.0,55589.0,4486.0,,,,,5436.0,5436.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Missouri,S,29,5,2,51,2016,3,N,0,A,0,39694.0,55964.0,70333.0,5706.0,53243.0,70107.0,88295.0,6722.0,,,,,7830.0,7830.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Missouri,S,29,5,2,1,2019,3,N,0,A,0,30084.0,41200.0,53734.0,1382.0,,,,,,,,,1976.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Missouri,S,29,5,2,11,2019,3,N,0,A,0,47799.0,67072.0,81600.0,2327.0,,,,,,,,,2832.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Missouri,S,29,5,2,13,2019,3,N,0,A,0,31089.0,40000.0,46226.0,4552.0,,,,,,,,,5389.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Missouri,S,29,5,2,51,2019,3,N,0,A,0,40668.0,59987.0,73426.0,,,,,,,,,,7521.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Montana,S,30,5,2,1,2001,3,N,0,A,0,23211.0,32272.0,46728.0,,35940.0,49703.0,67343.0,,38895.0,56563.0,82397.0,,346.0,346.0,346.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Montana,S,30,5,2,11,2001,3,N,0,A,0,32883.0,48791.0,73271.0,,59550.0,80729.0,104142.0,,78608.0,98269.0,130859.0,,261.0,261.0,261.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Montana,S,30,5,2,13,2001,3,N,0,A,0,25022.0,34421.0,44224.0,1200.0,38990.0,48941.0,58817.0,1229.0,45551.0,58076.0,69048.0,,1655.0,1655.0,1655.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Montana,S,30,5,2,51,2001,3,N,0,A,0,53793.0,66724.0,86267.0,508.0,62571.0,85062.0,131517.0,519.0,71273.0,91544.0,144116.0,,559.0,559.0,559.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Montana,S,30,5,2,1,2004,3,N,0,A,0,26866.0,37394.0,47911.0,186.0,36582.0,51994.0,70012.0,155.0,50949.0,67570.0,92205.0,,300.0,300.0,300.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Montana,S,30,5,2,11,2004,3,N,0,A,0,42631.0,59253.0,73392.0,186.0,61411.0,77524.0,100565.0,202.0,81200.0,110564.0,151150.0,,252.0,252.0,252.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Montana,S,30,5,2,13,2004,3,N,0,A,0,24661.0,34222.0,43918.0,1382.0,40164.0,49157.0,59762.0,1316.0,46992.0,58817.0,71046.0,,1429.0,1429.0,1429.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Montana,S,30,5,2,51,2004,3,N,0,A,0,52751.0,65186.0,76487.0,605.0,61509.0,74515.0,89510.0,583.0,64138.0,83449.0,104693.0,,723.0,723.0,723.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Montana,S,30,5,2,1,2007,3,N,0,A,0,25784.0,33431.0,42336.0,144.0,36989.0,50050.0,73872.0,165.0,40342.0,61332.0,85965.0,,277.0,277.0,277.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Montana,S,30,5,2,11,2007,3,N,0,A,0,38509.0,52527.0,64628.0,112.0,62132.0,79787.0,103697.0,146.0,72966.0,94389.0,128416.0,,185.0,185.0,185.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Montana,S,30,5,2,13,2007,3,N,0,A,0,26791.0,36142.0,44672.0,1070.0,39869.0,48229.0,56296.0,,48430.0,59519.0,71069.0,,1212.0,1212.0,1212.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Montana,S,30,5,2,51,2007,3,N,0,A,0,52184.0,64170.0,75420.0,638.0,54726.0,70097.0,81789.0,,63755.0,83498.0,104082.0,,730.0,730.0,730.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Montana,S,30,5,2,1,2010,3,N,0,A,0,26262.0,34840.0,48658.0,150.0,32038.0,47631.0,68146.0,,43271.0,59577.0,92387.0,,269.0,269.0,269.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Montana,S,30,5,2,11,2010,3,N,0,A,0,42660.0,59517.0,76770.0,96.0,75391.0,91050.0,112807.0,,73811.0,108882.0,183499.0,,114.0,114.0,114.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Montana,S,30,5,2,13,2010,3,N,0,A,0,25899.0,34094.0,42985.0,1020.0,40696.0,48513.0,56696.0,1094.0,47244.0,59169.0,70495.0,1023.0,1376.0,1376.0,1376.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Montana,S,30,5,2,51,2010,3,N,0,A,0,46789.0,60590.0,70255.0,681.0,59773.0,74649.0,88428.0,729.0,65170.0,83997.0,108752.0,645.0,758.0,758.0,758.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Montana,S,30,5,2,1,2013,3,N,0,A,0,25504.0,36533.0,51929.0,204.0,34162.0,45413.0,64798.0,208.0,,,,,317.0,317.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Montana,S,30,5,2,11,2013,3,N,0,A,0,52636.0,70779.0,90442.0,131.0,81043.0,114306.0,160199.0,148.0,,,,,192.0,192.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Montana,S,30,5,2,13,2013,3,N,0,A,0,26362.0,35264.0,44068.0,1131.0,42781.0,50788.0,59812.0,1135.0,,,,,1462.0,1462.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Montana,S,30,5,2,51,2013,3,N,0,A,0,51047.0,63099.0,74843.0,904.0,57235.0,74436.0,90005.0,942.0,,,,,1012.0,1012.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Montana,S,30,5,2,1,2016,3,N,0,A,0,26449.0,37232.0,56069.0,220.0,41165.0,55746.0,81561.0,246.0,,,,,348.0,348.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Montana,S,30,5,2,11,2016,3,N,0,A,0,56877.0,76435.0,98538.0,216.0,85383.0,111931.0,156523.0,233.0,,,,,266.0,266.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Montana,S,30,5,2,13,2016,3,N,0,A,0,27301.0,36449.0,45824.0,1205.0,41501.0,49896.0,59625.0,1184.0,,,,,1536.0,1536.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Montana,S,30,5,2,51,2016,3,N,0,A,0,52128.0,65316.0,76594.0,977.0,60191.0,75484.0,91243.0,982.0,,,,,1089.0,1089.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Montana,S,30,5,2,1,2019,3,N,0,A,0,28285.0,40596.0,55346.0,249.0,,,,,,,,,353.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Montana,S,30,5,2,11,2019,3,N,0,A,0,50949.0,68521.0,91855.0,257.0,,,,,,,,,362.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Montana,S,30,5,2,13,2019,3,N,0,A,0,30585.0,39765.0,47419.0,1012.0,,,,,,,,,1197.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Montana,S,30,5,2,51,2019,3,N,0,A,0,56982.0,69561.0,81671.0,1076.0,,,,,,,,,1229.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,New York,S,36,5,2,1,2001,3,N,0,A,0,27503.0,36215.0,56676.0,150.0,40342.0,53552.0,68702.0,160.0,44711.0,63105.0,80834.0,,351.0,351.0,351.0,1,1,1,1,1,1,4,4,4,2001-2003
34,New York,S,36,5,2,11,2001,3,N,0,A,0,32293.0,48822.0,68724.0,3160.0,58368.0,79949.0,107211.0,3797.0,70666.0,101478.0,136685.0,,3300.0,3300.0,3300.0,1,1,1,1,1,1,4,4,4,2001-2003
34,New York,S,36,5,2,13,2001,3,N,0,A,0,26878.0,39856.0,56251.0,5227.0,49230.0,64232.0,83291.0,5831.0,54605.0,71745.0,100214.0,,13704.0,13704.0,13704.0,1,1,1,1,1,1,4,4,4,2001-2003
34,New York,S,36,5,2,51,2001,3,N,0,A,0,45557.0,68476.0,101231.0,2623.0,58761.0,84370.0,117220.0,2867.0,66367.0,94790.0,129757.0,,5034.0,5034.0,5034.0,1,1,1,1,1,1,4,4,4,2001-2003
34,New York,S,36,5,2,1,2004,3,N,0,A,0,27565.0,40152.0,51134.0,286.0,39462.0,50919.0,73032.0,308.0,46207.0,61255.0,88826.0,,339.0,339.0,339.0,1,1,1,1,1,1,4,4,4,2004-2006
34,New York,S,36,5,2,11,2004,3,N,0,A,0,37664.0,55411.0,75650.0,3567.0,62298.0,85052.0,111278.0,3715.0,77340.0,108278.0,147989.0,,3914.0,3914.0,3914.0,1,1,1,1,1,1,4,4,4,2004-2006
34,New York,S,36,5,2,13,2004,3,N,0,A,0,24897.0,36551.0,52974.0,8550.0,47073.0,62298.0,80140.0,,54206.0,70176.0,93861.0,,10910.0,10910.0,10910.0,1,1,1,1,1,1,4,4,4,2004-2006
34,New York,S,36,5,2,51,2004,3,N,0,A,0,44287.0,70929.0,103745.0,5384.0,60921.0,88250.0,120748.0,,69252.0,100518.0,137212.0,,5334.0,5334.0,5334.0,1,1,1,1,1,1,4,4,4,2004-2006
34,New York,S,36,5,2,1,2007,3,N,0,A,0,27929.0,38035.0,49357.0,258.0,37710.0,48643.0,64005.0,,45300.0,62535.0,84053.0,,282.0,282.0,282.0,1,1,1,1,1,1,4,4,4,2007-2009
34,New York,S,36,5,2,11,2007,3,N,0,A,0,40332.0,57115.0,79580.0,2063.0,60707.0,82893.0,109422.0,,77758.0,110338.0,153597.0,,2958.0,2958.0,2958.0,1,1,1,1,1,1,4,4,4,2007-2009
34,New York,S,36,5,2,13,2007,3,N,0,A,0,25141.0,34983.0,51070.0,7759.0,39970.0,55147.0,73422.0,9593.0,53925.0,69271.0,93945.0,9541.0,10565.0,10565.0,10565.0,1,1,1,1,1,1,4,4,4,2007-2009
34,New York,S,36,5,2,51,2007,3,N,0,A,0,43622.0,69799.0,100911.0,6171.0,56885.0,83403.0,115179.0,7030.0,71007.0,102092.0,139122.0,7240.0,6566.0,6566.0,6566.0,1,1,1,1,1,1,4,4,4,2007-2009
34,New York,S,36,5,2,1,2010,3,N,0,A,0,25830.0,35402.0,49326.0,359.0,35718.0,49731.0,64588.0,434.0,46197.0,60755.0,87456.0,407.0,400.0,400.0,400.0,1,1,1,1,1,1,4,4,4,2010-2012
34,New York,S,36,5,2,11,2010,3,N,0,A,0,38397.0,56982.0,77106.0,2465.0,66354.0,90460.0,121020.0,2824.0,81942.0,116817.0,167892.0,2863.0,3107.0,3107.0,3107.0,1,1,1,1,1,1,4,4,4,2010-2012
34,New York,S,36,5,2,13,2010,3,N,0,A,0,23643.0,31444.0,43774.0,7085.0,45783.0,60666.0,80905.0,9672.0,57565.0,72019.0,95355.0,9216.0,10513.0,10513.0,10513.0,1,1,1,1,1,1,4,4,4,2010-2012
34,New York,S,36,5,2,51,2010,3,N,0,A,0,41483.0,70014.0,102449.0,7742.0,60877.0,88345.0,122220.0,9187.0,70319.0,101105.0,135862.0,9004.0,9110.0,9110.0,9110.0,1,1,1,1,1,1,4,4,4,2010-2012
34,New York,S,36,5,2,1,2013,3,N,0,A,0,28271.0,38738.0,52778.0,463.0,38901.0,52973.0,69890.0,464.0,,,,,583.0,583.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,New York,S,36,5,2,11,2013,3,N,0,A,0,39904.0,58385.0,78566.0,3278.0,67931.0,92909.0,127483.0,3775.0,,,,,4389.0,4389.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,New York,S,36,5,2,13,2013,3,N,0,A,0,25316.0,34556.0,49470.0,6729.0,51104.0,65081.0,81718.0,8090.0,,,,,10447.0,10447.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,New York,S,36,5,2,51,2013,3,N,0,A,0,43114.0,73232.0,106121.0,10696.0,62253.0,90211.0,120714.0,11966.0,,,,,13736.0,13736.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,New York,S,36,5,2,1,2016,3,N,0,A,0,29121.0,38387.0,52218.0,553.0,38491.0,52527.0,69265.0,586.0,,,,,728.0,728.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,New York,S,36,5,2,11,2016,3,N,0,A,0,40791.0,61124.0,83083.0,5015.0,66558.0,94620.0,134400.0,5810.0,,,,,6855.0,6855.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,New York,S,36,5,2,13,2016,3,N,0,A,0,27878.0,39336.0,56436.0,5661.0,51805.0,65372.0,80353.0,6244.0,,,,,7621.0,7621.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,New York,S,36,5,2,51,2016,3,N,0,A,0,43278.0,72679.0,106281.0,12353.0,60533.0,87347.0,118485.0,13326.0,,,,,16127.0,16127.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,New York,S,36,5,2,1,2019,3,N,0,A,0,28850.0,38668.0,51779.0,618.0,,,,,,,,,828.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,New York,S,36,5,2,11,2019,3,N,0,A,0,41274.0,62715.0,89050.0,7209.0,,,,,,,,,10431.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,New York,S,36,5,2,13,2019,3,N,0,A,0,28943.0,41319.0,55571.0,7081.0,,,,,,,,,8808.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,New York,S,36,5,2,51,2019,3,N,0,A,0,42605.0,72033.0,102069.0,13381.0,,,,,,,,,16759.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,North Carolina,S,37,5,2,1,2001,3,N,0,A,0,28523.0,38734.0,48888.0,519.0,44700.0,54902.0,70095.0,579.0,48733.0,66845.0,100574.0,,1115.0,1115.0,1115.0,1,1,1,1,1,1,1,1,1,2001-2003
34,North Carolina,S,37,5,2,11,2001,3,N,0,A,0,32030.0,48601.0,68611.0,1295.0,56712.0,79352.0,105128.0,1474.0,67414.0,98695.0,132370.0,,2010.0,2010.0,2010.0,1,1,1,1,1,1,4,4,4,2001-2003
34,North Carolina,S,37,5,2,13,2001,3,N,0,A,0,36662.0,44433.0,49778.0,3938.0,48204.0,54779.0,62036.0,3894.0,49417.0,55942.0,64079.0,,6207.0,6207.0,6207.0,1,1,1,1,1,1,1,1,1,2001-2003
34,North Carolina,S,37,5,2,51,2001,3,N,0,A,0,48566.0,66915.0,82071.0,3273.0,56986.0,75005.0,94089.0,3427.0,60044.0,81433.0,108805.0,,5164.0,5164.0,5164.0,1,1,1,1,1,1,1,1,1,2001-2003
34,North Carolina,S,37,5,2,1,2004,3,N,0,A,0,27959.0,39713.0,51176.0,671.0,43005.0,54840.0,71529.0,706.0,51125.0,71200.0,98463.0,,1151.0,1151.0,1151.0,1,1,1,1,1,1,1,1,1,2004-2006
34,North Carolina,S,37,5,2,11,2004,3,N,0,A,0,36538.0,54270.0,76644.0,1481.0,59464.0,81265.0,104868.0,1545.0,75277.0,108438.0,141681.0,,2255.0,2255.0,2255.0,1,1,1,1,1,1,1,1,1,2004-2006
34,North Carolina,S,37,5,2,13,2004,3,N,0,A,0,38669.0,45743.0,51452.0,5956.0,44244.0,49408.0,55612.0,,49935.0,56037.0,64427.0,,7322.0,7322.0,7322.0,1,1,1,1,1,1,1,1,1,2004-2006
34,North Carolina,S,37,5,2,51,2004,3,N,0,A,0,47724.0,65717.0,79723.0,4535.0,54409.0,71037.0,90672.0,,59793.0,80912.0,108481.0,,5677.0,5677.0,5677.0,1,1,1,1,1,1,1,1,1,2004-2006
34,North Carolina,S,37,5,2,1,2007,3,N,0,A,0,27831.0,39290.0,49404.0,657.0,42186.0,54722.0,75323.0,,56536.0,76137.0,108785.0,,1121.0,1121.0,1121.0,1,1,1,1,1,1,1,1,1,2007-2009
34,North Carolina,S,37,5,2,11,2007,3,N,0,A,0,40977.0,59411.0,78424.0,1078.0,61431.0,85065.0,108523.0,,77029.0,111768.0,147033.0,,1637.0,1637.0,1637.0,1,1,1,1,1,1,1,1,1,2007-2009
34,North Carolina,S,37,5,2,13,2007,3,N,0,A,0,34740.0,44398.0,49571.0,6881.0,41430.0,45699.0,50768.0,7091.0,51572.0,57638.0,65948.0,6692.0,8660.0,8660.0,8660.0,1,1,1,1,1,1,1,1,1,2007-2009
34,North Carolina,S,37,5,2,51,2007,3,N,0,A,0,48289.0,64498.0,78747.0,6405.0,52376.0,69187.0,88598.0,6747.0,60606.0,83102.0,110389.0,6624.0,7507.0,7507.0,7507.0,1,1,1,1,1,1,1,1,1,2007-2009
34,North Carolina,S,37,5,2,1,2010,3,N,0,A,0,27642.0,38316.0,49089.0,729.0,43722.0,56772.0,76527.0,984.0,54979.0,81476.0,117839.0,942.0,1233.0,1233.0,1233.0,1,1,1,1,1,1,1,1,1,2010-2012
34,North Carolina,S,37,5,2,11,2010,3,N,0,A,0,40029.0,58936.0,77901.0,1426.0,63771.0,91389.0,115193.0,1665.0,83058.0,118513.0,162157.0,1658.0,1882.0,1882.0,1882.0,1,1,1,1,1,1,1,1,1,2010-2012
34,North Carolina,S,37,5,2,13,2010,3,N,0,A,0,34308.0,42162.0,45986.0,7240.0,46126.0,50067.0,55427.0,7578.0,52474.0,59733.0,68288.0,6998.0,9420.0,9420.0,9420.0,1,1,1,1,1,1,1,1,1,2010-2012
34,North Carolina,S,37,5,2,51,2010,3,N,0,A,0,43349.0,59819.0,73860.0,7382.0,52319.0,70142.0,89766.0,8015.0,62728.0,85949.0,114580.0,7782.0,9194.0,9194.0,9194.0,1,1,1,1,1,1,1,1,1,2010-2012
34,North Carolina,S,37,5,2,1,2013,3,N,0,A,0,28894.0,39888.0,52056.0,866.0,45127.0,59346.0,80377.0,1004.0,,,,,1339.0,1339.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,North Carolina,S,37,5,2,11,2013,3,N,0,A,0,45937.0,68559.0,84247.0,2183.0,72023.0,97983.0,126805.0,2357.0,,,,,2762.0,2762.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,North Carolina,S,37,5,2,13,2013,3,N,0,A,0,38845.0,45448.0,49863.0,6568.0,46789.0,51493.0,56545.0,6615.0,,,,,8190.0,8190.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,North Carolina,S,37,5,2,51,2013,3,N,0,A,0,44068.0,61597.0,75819.0,9313.0,52787.0,71559.0,92643.0,9794.0,,,,,11173.0,11173.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,North Carolina,S,37,5,2,1,2016,3,N,0,A,0,28341.0,40649.0,51330.0,1002.0,42753.0,57894.0,75515.0,1140.0,,,,,1439.0,1439.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,North Carolina,S,37,5,2,11,2016,3,N,0,A,0,48658.0,70492.0,86790.0,3238.0,71606.0,99809.0,132561.0,3533.0,,,,,4009.0,4009.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,North Carolina,S,37,5,2,13,2016,3,N,0,A,0,38598.0,45793.0,49796.0,5099.0,46029.0,51880.0,58498.0,4914.0,,,,,6085.0,6085.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,North Carolina,S,37,5,2,51,2016,3,N,0,A,0,46138.0,63613.0,77926.0,11205.0,54783.0,74826.0,97134.0,11553.0,,,,,13072.0,13072.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,North Carolina,S,37,5,2,1,2019,3,N,0,A,0,28449.0,40869.0,52447.0,1163.0,,,,,,,,,1673.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,North Carolina,S,37,5,2,11,2019,3,N,0,A,0,47661.0,72121.0,90966.0,4660.0,,,,,,,,,6217.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,North Carolina,S,37,5,2,13,2019,3,N,0,A,0,39192.0,46279.0,50831.0,4849.0,,,,,,,,,5883.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,North Carolina,S,37,5,2,51,2019,3,N,0,A,0,43288.0,65135.0,81289.0,12299.0,,,,,,,,,14872.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Ohio,S,39,5,2,1,2001,3,N,0,A,0,30044.0,40406.0,52791.0,409.0,46273.0,59619.0,78843.0,436.0,54979.0,75744.0,103346.0,,878.0,878.0,878.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Ohio,S,39,5,2,11,2001,3,N,0,A,0,36215.0,53654.0,72341.0,1254.0,59070.0,79956.0,103766.0,1430.0,75137.0,101629.0,132254.0,,2643.0,2643.0,2643.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Ohio,S,39,5,2,13,2001,3,N,0,A,0,26426.0,37998.0,49582.0,6546.0,43660.0,54795.0,65264.0,6912.0,50441.0,63757.0,76692.0,,12980.0,12980.0,12980.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Ohio,S,39,5,2,51,2001,3,N,0,A,0,47177.0,66201.0,83407.0,3366.0,58421.0,75869.0,98650.0,3781.0,60280.0,84109.0,114663.0,,6429.0,6429.0,6429.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Ohio,S,39,5,2,1,2004,3,N,0,A,0,30817.0,41676.0,54984.0,679.0,43265.0,57832.0,76112.0,662.0,52723.0,74301.0,106033.0,,889.0,889.0,889.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Ohio,S,39,5,2,11,2004,3,N,0,A,0,41970.0,59058.0,75299.0,1500.0,63577.0,81876.0,103096.0,1570.0,80677.0,107948.0,139517.0,,2077.0,2077.0,2077.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Ohio,S,39,5,2,13,2004,3,N,0,A,0,25069.0,35373.0,47392.0,10611.0,42387.0,53609.0,64520.0,,49473.0,62804.0,75619.0,,13002.0,13002.0,13002.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Ohio,S,39,5,2,51,2004,3,N,0,A,0,44611.0,62969.0,78615.0,6249.0,56626.0,73456.0,95111.0,,61664.0,84532.0,115818.0,,7679.0,7679.0,7679.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Ohio,S,39,5,2,1,2007,3,N,0,A,0,33356.0,46186.0,61233.0,764.0,46071.0,60898.0,82785.0,,62018.0,85792.0,122130.0,,1059.0,1059.0,1059.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Ohio,S,39,5,2,11,2007,3,N,0,A,0,42533.0,58894.0,75309.0,1398.0,60543.0,81066.0,101663.0,,81394.0,110477.0,149078.0,,1889.0,1889.0,1889.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Ohio,S,39,5,2,13,2007,3,N,0,A,0,26138.0,36352.0,47792.0,8387.0,39427.0,50121.0,60487.0,9681.0,50330.0,63139.0,76965.0,9360.0,11842.0,11842.0,11842.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Ohio,S,39,5,2,51,2007,3,N,0,A,0,44144.0,62425.0,77687.0,8368.0,54265.0,70656.0,90309.0,10094.0,62435.0,84257.0,116141.0,9970.0,11178.0,11178.0,11178.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Ohio,S,39,5,2,1,2010,3,N,0,A,0,33553.0,46875.0,61270.0,966.0,47259.0,65410.0,87070.0,1101.0,61143.0,89113.0,122972.0,1093.0,1361.0,1361.0,1361.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Ohio,S,39,5,2,11,2010,3,N,0,A,0,43102.0,57568.0,74227.0,1809.0,60961.0,82597.0,106911.0,1970.0,76037.0,107368.0,142081.0,1861.0,2149.0,2149.0,2149.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Ohio,S,39,5,2,13,2010,3,N,0,A,0,24812.0,33211.0,44069.0,7732.0,41088.0,51390.0,61509.0,9551.0,51983.0,64378.0,76327.0,9046.0,10483.0,10483.0,10483.0,1,1,1,1,1,1,1,1,1,2010-2012
